id;user_id;judul;tahun_terbit;deskripsi;created_at
1424;3044;100 KESIAPSIAGAAN BEKANGDAM JAYA DALAM MANAJEMENT RISK APPROACH;2020;Taskap berjudul Kesiapsiagaan BEKANGDAM Jaya dalam management Risk Approach Penanggulangan Bencana di wilayah DKI Jakarta oleh Yudi Wibowo  S.sos.;15/03/23 08.28
5772;3044;DAR MEMBONGKAR OPERASI PSIKOLOGI GERAKAN INTOLERANSI;2021;Pertama  seperti yang selalu saya tanamkan kepada taruna-taruni  saat saya menjabat sebagai Gubernur Akademi Militer (Akmil) di Magelang  nilai-nilai spiritualitas harus selalu jadi pegangan teguh. Karena spiritualitas akan menciptakan kesadaran tinggi terhadap nilai-nilai toleransi.;15/03/23 08.29
5765;3044;REKONTRUKSI PRADIGMA KEJAHATAN KORPORASI DAN BISNIS;2021;Aktivitas perekonomian sejatinya merupakan serangkaian kegiatan produksi  distribusi dan konsumsi terhadap barang/jasa pada seluruh tingkatan masyarakat.;15/03/23 08.30
5760;3044;GELAR KEKUATAN TNI AD DIHADAPKAN PADA ESKALASI ANCAMAN DI WILAYAH PERBATSAN DARAT RI-PAPUA NUGINI;2020;Indonesia merupakan negara kepulauan terbesar di dunia  memiliki kurang lebih 17.504 pulau besar dan kecil dengan panjang garis pantai kurang lebih 81.290 Km dan berbatasan laut dengan sepuluh negara tetangga.;15/03/23 08.31
5759;3044;FUNGSIONALISASI HUKUM PIDANA DALAM AKTIVITAS PASAR MODAL DI INDONESIA;2020;Pesatnya perkembangan peradaban manusia pada akhir abad XX ini ditandai oleh adanya pergeseran nilai-nilai dalam tatanan kehidupan  baik dalam lingkup nasional maupun dalam pergaulan antar bangsa secara global.;15/03/23 08.31
5757;3044;DAMPAK KRISIS ENERGI TERHADAP KEDAULATAN NKRI;2015;Pertumbuhan ekonomi dunia menuntut ketersediaan kebutuhan energi yang mampu menopang kehidupan berskala global.;15/03/23 08.32
5756;3044;BUSINESS JUDGMENT RULE;2018;Perkembangan teknologi internet pita lebar melalui Internet of Things (IoT)  telah membawa banyak kemungkinan baru bagi perkembangan industri dan bisnis.;15/03/23 08.32
5755;3044;Information Strategy and Warfare A Guide to Theory and Practice (Contemporary Security Studies) (John Arquilla, Douglas A. Borer);2007;In the previous section we proposed that young Muslims become terrorists for a variety of reasons : they believe the United States is a superpower that is “Ameri￾canizing” the Islam culture  they see bombings and invasions as an extension of the Crusades  they live in a culture of deprivation and fear  and they see injustice in US support of Israel’s treatment of Palestinians.;15/03/23 08.33
5754;3044;Uckoand Marks-Crafting Strategy for Irregular Warfare NDUPRESS;2020;The approach discussed in this paper would not have been possible without the intense interaction and engagement with our students at the College of International Security Affairs (CISA).;15/03/23 08.33
5753;3044;Terang Di Beranda Negeri;2012;Perbatasan  daerah yang dikonotasikan dengan terpencil dan tertinggal. Pada kenyataannya memang keberpihakan ke daerah tersebut masih kurang. Kondisi ini harus segera diubah karena perbatasan adalah beranda  yang mencerminkan wajah negeri ini.;15/03/23 08.34
5752;3044;Seni Perang The Art Of War Sun Tzu Pusat Studi Strategi Kampanye Militer;2021;Seni perang Sun Tzu pada awalnya hampir tidak dikenal di Eropa hingga tahun 1782  ketika Joseph Amlot  seorang Pastor Jesuit Prancis yang tinggal di Tiongkok  memperoleh salinannya dan menerjemahkannya ke dalam bahasa Prancis.;15/03/23 08.35
5751;3044;Sebuah Sajak Untuk Jenderal TNI Dudung Abdurachman;2022;Tidak hanya bagi institusi TNI AD  akan tetapi juga bagi masyarakat luas. Buku adalah jendela yang mampu memberikan sebuah perspektif baru dan puisi merupakan karya sastra yang mengungkapkan perasaan dan pikiran penulis ke dalam kata-kata yang indah dan menggugah.;15/03/23 08.35
5750;3044;Light Up The Dream Perjalanan Kebahagiaan;2021;Bukan semata karena akses yang sulit dijangkau  tapi karena kepedulian kita. Pun ditengah kota dengan akses mudah kita juga bisa menjumpai warga yang rumahnya gelap gulita  harus numpang listrik ke tetangga  harus mengandalkan aki menerangi rumah mereka.;15/03/23 08.36
5749;3044;Statistika Untuk Penelitian;2011;Statistika banyak digunakan dalam kehidupan sehari-hari tanpa disadari. Dalam aktivitas yang melibatkan angka-angka  tanpa disadari seringkali telah pula menggunakan statistik.;15/03/23 08.37
5748;3044;Psikologi Bencana;2022;Dalam Kamus Besar Bahasa Indonesia  bencana memiliki arti sesuatu yang menyebabkan dan/atau menimbulkan kesusahan  kerugian  atau penderitaan  kecelakaan  dan bahaya.;15/03/23 08.38
5747;3044;Pesona dan Sisi Kelam Majapahit;2021;Sejarah sering dirancukan dengan mitos (dongeng) yang berkembang melalui tutur tinular dari mulut ke mulut. Akibatnya  masyarakat tidak memeroleh fakta sejarah  melainkan mitos itu sendiri. Hingga lambat-laun mitos mereka yakini sebagai fakta sejarah.;15/03/23 08.41
5746;3044;Perilaku Politik;2020;Perilaku politik dalam sebuah negara terus berimplikasi pada perpolitikan dunia yang bisa berkembang terus menjadi sebuah peradaban politik yang kuat dan tangguh karena berakar pada nilai-nilai politik yang tengah teruji.;15/03/23 08.42
5745;3044;Pemimpin;2019;Organisasi adalah struktur atau kesatuan sosial tempat orang-orang di dalamnya diatur  digerakkan  dan dikoordinasikan secara formal untuk mencapai tujuan bersama.;15/03/23 08.43
5744;3044;Metode Penelitian Kuantitatif dan Kualitatif;2021;Penelitian merupakan salah satu karya dari bentuk pemahaman suatu ilmu tertentu. Seseorang dianggap memahami suatu ilmu  jika dia sudah pernah melakukan penelitian. Hal ini dilaksanakan dan ditempuh oleh seseorang selama masa jenjang pendidikan yang lebih tinggi.;15/03/23 08.43
5743;3044;Manajemen Sumber Daya Manusia;2017;Manajemen sumber daya manusia (human resources management) adalah rangkaian aktivitas organisasi yang diarahkan untuk menarik  mengembangkan  dan mempertahankan tenaga kerja yang efektif.;15/03/23 08.44
5742;3044;Manajemen Bancana dan Kapabilitas Pemerintah Lokal;2014;Bencana bukanlah sebuah fenomena baru lagi umat manusia. Kata 'bencana' telah dikenal dengan baik dan digunakan oleh manusia selama ribuan tahun.;15/03/23 08.44
5741;3044;Hak Asasi Manusia Dalam Prespektif Hukum Nasional;2021;Hak asasi manusia (HAM) merupakan hak kodrati yang melekat pada diri setiap orang karena dia manusia. Dikatakan asasi karena melekat pada keberadaannya sebagai manusia yang merupakan ciptaan Tuhan Yang Maha Esa.;15/03/23 08.46
5740;3044;Berpikir Kritis Kecakapan Hidup DI era Digital;2019;Ilmu pengetahuan dan teknologi (iptek) tidak saja meningkatkan kesejahteraan dan intensitas komunikasi  tetapi juga menyebabkan perubahan pola pikir.;15/03/23 08.47
5739;3044;Membangun dan Mengambangkan Human Capital Unggul;2020;Revolusi industri 4.0 merupakan revolusi berbasis cyber physical system  gabungan antara domain digital  fisik  dan biologi.;15/03/23 08.47
5738;3044;Hak Asasi Manusia Dalam Konstitusi Indonesia;2017;Membicarakan hak asasi manusia (HAM)  berarti membicarakan dimensi kehidupan manusia. HAM  ada bukan karena diberikan oleh masyarakat dan kebaikan dari negara  melainkan berdasarkan martabatnya sebagai manusia.;15/03/23 08.48
5737;3044;The Handbook Of Manajemen Pendidikan;2020;"Salah satu kunci dari keberhasilan pendidikan nasional adalah Manajemen Pendidikan"". Ketika semua regulasi dan kebijakan pemerintah disahkan  tapi implementasinya tanpa melalui tata kelola atau manajemen pendidikan yang baik  maka semuanya akan sulit dicapai.""";15/03/23 08.49
5736;3044;Hukum Internasional Suatu Pengantar;2022;Hukum Internasional (International Law) atau hukum internasional publik (public International law) merupakan istilah yang lebih populer digunakan saat ini dibandingkan istiah Hukum Bangsa-Bangsa (law of nations)  hukum antarnegara (Inter state law).;15/03/23 08.49
5735;3044;Revolusi Pancasila;2017;pada basis material  perwujudan masyarakat adil dan makmur tercegat oleh merajalelanya keserakahan kapitalisme predatoris.;15/03/23 08.50
5734;3044;Hukum Administrasi Pertahanan;2019;"Kemerdekaan Indonesia merupakan karya salah satu elemen bangsa yaitu Tentara"". Pada masa kolonialisme  masyarakat nusantara bersatu dalam kelompok ketentaraan  mereka melakukan gerakan para militer terhadap kesewenang-wenangan bangsa penjajah.""";15/03/23 08.51
5733;3044;Artificial Intelligence In Parctice;2021;AI bukan hal yang baru dan bukan hal yang ajaib. Pengembangan pertama AI dimulai sejak tahun 1950-an. AI mengacu pada kemampuan sistem-sistem komputer atau mesin untuk menunjukkan perilaku cerdas yang memungkinkan mereka untuk bertindak dan belajar sendiri.;15/03/23 08.52
5732;3044;Pengantar Ilmu Komunikasi;2021;Manusia sebagai makhluk sosial senantiasa ingin berhubungan dengan manusia lainnya. Ia ingin mengetahui lingkungan sekitarnya  bahkan ingin mengetahui apa yang terjadi dalam dirinya.;15/03/23 08.53
5731;3044;Metode Penelitian Kualitatif;2020;Metode penelitian kualitatif yang berlandaskan pada filsafat positivisme  adalah metode penelitian kualitatif yang pola pikirnya menggunakan metode kuantitatif (deduktif)  tetapi data yang dikumpulkan dan dianalisis adalah data kuantitatif.;15/03/23 08.53
5730;3044;Metode Penelitian Sosial;2022;Metode berpikir ilmiah pada dasarnya adalah sejumlah pengetahuan yang berkaitan dengan cara atau jalan yang ditempuh oleh pikiran manusia untuk mencapai kesimpulan atau putusan yang sah dan benar (valid and true judgment).;15/03/23 08.54
5729;3044;Metode Penelitian Evaluasi;2018;Penelitian evaluasi merupakan bagian dari evaluasi dan juga merupakan bagian dari penelitian. Sebagai bagian dari evaluasi  penelitian evaluasi juga berfungsi sebagai evaluasi.;15/03/23 08.55
5728;3044;Politik Hukum Pertahanan Indonesia;2021;Tanah merupakan suatu faktor yang sangat penting dalam kehidupan suatu masyarakat  terlebih-lebih di lingkungan masyarakat Indonesia yang sebagian besar penduduknya menggantungkan kehidupan dari tanah.;15/03/23 08.56
5727;3044;Kisang Perjuangan dan Inspirasi BJ Habibie;2020;Membicarakan perjuangan Habibie memang tak ada habisnya. Banyak hal menakjubkan yang beliau lakukan. Cara berpikir beliau yang cemerlang menarik perhatian Presiden Soeharto pada masa itu.;15/03/23 08.57
5726;3044;Kepemimpinan Pendidikan Abad Ke-21;2022;Abad ke-21 merupakan era keterbukaan yang erat kaitannya dengan persaingan di segala bidang kehidupan. Globalisasi terjadi pada berbagai aspek kehidupan  seperti jasa pendidikan  ekonomi  transportasi  teknologi  politik  sosial  budaya  dan kehidupan lainnya.;15/03/23 08.58
5725;3044;Pejambon 1945;2020;Perang Pasifik yang melibatkan Jepang dalam konflik terbuka dengan Amerika Serikat dan para sekutunya bagaikan sebuah roller coaster yang melejit dengan cepat lantas cepat pula menukik ke bawah.;15/03/23 08.58
5724;3044;Human Capital Management;2021;Human Capital atau sering disebut juga Sumber Daya Manusia atau Human Resources merupakan pendekatan yang melihat manusia sebagai aset atau modal dalam suatu lembaga.;15/03/23 08.59
5723;3044;Teori Dan Desain Organisasi;2020;Buku ini akan memperkenalkan teori-teori organisasi serta mendiskusikan beberapa hal mengenai bagaimana organisasi beradaptasi atau mengontrol elemen eksternal seperti pesaing  pelanggan  pemerintah dan kreditur dalam lingkungan yang serba cepat.;15/03/23 08.59
5722;3044;Politik Identitas;2019;Buku ini  akan membahas tentang politik identitas kekinian dan tantangannya di tengah masyarakat Indonesia. Politik identitas bisa dimaknai sebagai strategi dan kontestasi ikatan simbol kultural primodial.;15/03/23 09.01
5721;3044;Sketsa Pemikiran Politik Modern;2021;Buku ini berasal dari sebuah pertemuan dengan Natalie Aguilera  editor di SAGE  pada saat konferensi BISA di Manchester pada April 2011.;15/03/23 09.02
5720;3044;Political Social Responsibility;2019;Saat ini  perkembangan dunia keilmuan melaju dengan akses yang tidak terbatas  pada mulanya media massa adalah media baru yang menduduki posisi sebagai penemuan fenomenal  namun kini keberadaannya tersaingi secara ketat oleh the second age media yakni internet.;15/03/23 09.03
5719;3044;Berpikir Kritis;2021;Buku ini mendapatkan arti penting dalam konteks yang mendesak dalam pencarian referensi tentang berpikir kritis di Indonesia.;15/03/23 09.05
5718;3044;Resolusi Komunikasi Tindak Penanganan Terorisme;2019;Terorisme diartikan sebagai penggunaan kekuatan atau kekerasan yang tidak sah untuk mengintimidasi  memaksa  melawan  bahkan membunuh orang  baik individu  masyarakat  maupun pemerintah  untuk kepentingan politik atau tujuan sosial lainnya.;15/03/23 09.05
5717;3044;Pembelajaran Digital;2017;Pada era digital atau era informasi sekarang ini ilmu pengetahuan dan teknologi berkembang dengan pesat. Perkembangan ini memiliki dampak semakin terbuka dan tersebarnya informasi dan pengetahuan dari dan ke seluruh dunia menembus batas jarak  tempat  ruang dan waktu.;15/03/23 09.07
5785;3037;PERATURAN KEPALA STAFF ANGKATAN DARAT NOMOR 11 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PUSAT INTELIJEN TNI ANGKATAN DARAT UJI COBA;2022;PERATURAN KEPALA STAFF ANGKATAN DARAT NOMOR 11 TAHUN 2022 TENTANG ORGANISASI DAN TUGAS PUSAT INTELIJEN TNI ANGKATAN DARAT UJI COBA;15/03/23 09.13
1767;3115;413 PERAN SATKOWIL MELALUI METODE BINTER GUNA MENGATASI KONFLIK DI PAPUA;2020;Taskap yang dibuat dengan Judul 413 PERAN SATKOWIL MELALUI METODE BINTER GUNA MENGATASI KONFLIK DI PAPUA.;15/03/23 09.18
5731;3090;Metode Penelitian Kualitatif;2020;Metode penelitian kualitatif yang berlandaskan pada filsafat positivisme  adalah metode penelitian kualitatif yang pola pikirnya menggunakan metode kuantitatif (deduktif)  tetapi data yang dikumpulkan dan dianalisis adalah data kuantitatif.;15/03/23 10.54
1844;3044;90 ANALISIS PENERAPAN REFORMASI BIROKRASI DI KODAM XIV HASANUDIN GUNA MENDUKUNG TUGAS POKOK KODAM XIV HASANUDIN;2020;Taskap yang dibuat dengan Judul 90 ANALISIS PENERAPAN REFORMASI BIROKRASI DI KODAM XIV HASANUDIN GUNA MENDUKUNG TUGAS POKOK KODAM XIV HASANUDIN.;15/03/23 14.05
1845;3044;91 OPTIMALISASI PELAKSANAAN TUGAS KODIM 0706 TEMANGGUNG DALAM TANGGAP DARURAT;2020;Taskap yang dibuat dengan Judul 91 OPTIMALISASI PELAKSANAAN TUGAS KODIM 0706 TEMANGGUNG DALAM TANGGAP DARURAT.;15/03/23 14.05
1846;3044;92 UPAYA MENINGKATKAN PERAN PUSAT KESENJATAAN ARTILERI PERTAHANAN UDARA PUSSEN ARHANUD;2020;Taskap yang dibuat dengan Judul 92 UPAYA MENINGKATKAN PERAN PUSAT KESENJATAAN ARTILERI PERTAHANAN UDARA PUSSEN ARHANUD.;15/03/23 14.06
1849;3044;95 PERAN RINDAM XIV HSN GUNA MENINGKATKAN KESADARAN BELA NEGARA GENERASI MUDA KOTA MAKASSAR DALAM RANGKA KETAHANAN NASIONAL;2020;Taskap yang dibuat dengan Judul 95 PERAN RINDAM XIV HSN GUNA MENINGKATKAN KESADARAN BELA NEGARA GENERASI MUDA KOTA MAKASSAR DALAM RANGKA KETAHANAN NASIONAL;15/03/23 14.06
1850;3044;96 PERAN SATGAS PAMTAS DALAM MENJAGA PERBATASAN RI MALAYSIA DI KALIMANTAN UTARA DALAM RANGKA MENDUKUNG TUGAS POKOK TNI AD;2020;Taskap yang dibuat dengan Judul 96 PERAN SATGAS PAMTAS DALAM MENJAGA PERBATASAN RI MALAYSIA DI KALIMANTAN UTARA DALAM RANGKA MENDUKUNG TUGAS POKOK TNI AD.;15/03/23 14.07
1852;3044;98 OPTIMALISASI KEMAMPUAN APKOWIL 0204 DS DALAM RANGKA MENDUKUNG TUGAS POKOK TNI AD;2020;Taskap yang dibuat dengan Judul 98 OPTIMALISASI KEMAMPUAN APKOWIL 0204 DS DALAM RANGKA MENDUKUNG TUGAS POKOK TNI AD.;15/03/23 14.07
1851;3044;97 OPTIMALISASI TUGAS BABINSA KODIM 1714 PJ DALAM RANGKA MELAKSANAKAN PEMBINAAN;2020;Taskap yang dibuat dengan Judul 97 OPTIMALISASI TUGAS BABINSA KODIM 1714 PJ DALAM RANGKA MELAKSANAKAN PEMBINAAN.;15/03/23 14.08
1808;3044;55 PENINGKATAN KEMAMPUAN BENGANGAIR BENGPUSBEKANG DALAM PEMELIHARAAN DAN PERBAIKAN KAPAL KAPAL ADRI GUNA MENDUKUNG TUGAS POKOK TNI AD;2020;Taskap yang dibuat dengan Judul 55 PENINGKATAN KEMAMPUAN BENGANGAIR BENGPUSBEKANG DALAM PEMELIHARAAN DAN PERBAIKAN KAPAL KAPAL ADRI GUNA MENDUKUNG TUGAS POKOK TNI AD.;15/03/23 14.08
1810;3044;57 MENINGKATKAN KUALITAS PERWIRA ZIDAM DALAM PERNCANAAN KONTRUKSI;2020;Taskap yang dibuat dengan Judul 57 MENINGKATKAN KUALITAS PERWIRA ZIDAM DALAM PERNCANAAN KONTRUKSI.;15/03/23 14.09
1807;3044;54 UPAYA MENINGKATKAN EFEKTIVITAS PENANGANAN KONFLIK DI PAPUA MELALUI KESEJAHTERAAN;2020;Taskap yang dibuat dengan Judul 54 UPAYA MENINGKATKAN EFEKTIVITAS PENANGANAN KONFLIK DI PAPUA MELALUI KESEJAHTERAAN.;15/03/23 14.11
1811;3044;58 PERAN PERWIRA PEMERIKSAAN MELALUI FUNGSI PENGAWASAN DAN PENGENDALIAN;2020;Taskap yang dibuat dengan Judul 58 PERAN PERWIRA PEMERIKSAAN MELALUI FUNGSI PENGAWASAN DAN PENGENDALIAN.;15/03/23 14.12
1813;3044;60 OPTIMALISASI PERAN KODIM DALAM MENGATASI AKSI TERORISME DI INDONESIA;2020;Taskap yang dibuat dengan Judul 60 OPTIMALISASI PERAN KODIM DALAM MENGATASI AKSI TERORISME DI INDONESIA.;15/03/23 14.12
1442;3044;119 OPERASIONAL DRONE HYBRID VERTICAL TAKE OFF AND LANDING VTOL UNTUK MENDUKUNG TUGAS PENGAMANAN PERBATASAN DARAT RI RDTL;2020;Taskap yang dibuat dengan Judul 119 OPERASIONAL DRONE HYBRID VERTICAL TAKE OFF AND LANDING VTOL UNTUK MENDUKUNG TUGAS PENGAMANAN PERBATASAN DARAT RI RDTL.;15/03/23 14.13
1963;3000;METODOLOGI PENELITIAN KUALITATIF, AKTUALISASI METODOLOGIS KE ARAH RAGAM VARIAN KONTEMPORER;2006;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;15/03/23 15.35
5678;3090;Buku IQRO' Cara Cepat Belajar Menbaca Al-Qur'an;1990;Buku Iqro Cara Cepat Belajar Membaca Alquran merupakan buku yang berisikan metode belajar membaca Al Quran dengan cepat dan tepat. Di dalam buku Iqro ini terdapat 10 unsur yakni bacaan langsung  CBSA Cara Belajar Santri Aktif  Privat / Klasikal  Modul  Asistensi  Praktis  Sistematis  Variatif  Komunikatif  dan Fleksible.;15/03/23 15.44
1475;3024;149 IMPLEMENTASI PERAN KEPEMIMPINAN STRATTEGIS PERWIRA TNI AD;2020;Taskap yang dibuat dengan Judul 149 IMPLEMENTASI PERAN KEPEMIMPINAN STRATTEGIS PERWIRA TNI AD.;16/03/23 03.34
1474;3024;148 OPTIMALISASI PERAN DENHAR DALAM MEMBANTU PENANGGULANGAN BENCANA ALAM;2020;Taskap yang dibuat dengan Judul 148 OPTIMALISASI PERAN DENHAR DALAM MEMBANTU PENANGGULANGAN BENCANA ALAM.;16/03/23 03.34
1469;3024;143 OPTIMALISASI PEMBINAAN KEMAMPUAN JASMANI PRAJURIT BATALYON INFANTERI;2020;Taskap yang dibuat dengan Judul 143 OPTIMALISASI PEMBINAAN KEMAMPUAN JASMANI PRAJURIT BATALYON INFANTERI.;16/03/23 03.35
1472;3024;146 PERAN PERENCANAAN PROGRAM DAN ANGGARAN ZIDAM VI MULAWARMAN;2020;Taskap yang dibuat dengan Judul 146 PERAN PERENCANAAN PROGRAM DAN ANGGARAN ZIDAM VI MULAWARMAN.;16/03/23 03.36
1470;3024;144 OPTIMALISASI GELAR KEKUATAN TNI DI KEPULAUAN NATUNA;2020;Taskap yang dibuat dengan Judul 144 OPTIMALISASI GELAR KEKUATAN TNI DI KEPULAUAN NATUNA.;16/03/23 03.37
1468;3024;142 OPTIMALISASI PERAN BABINSA PERKOTAAN DALAM MELAKSANAKAN PEMBINAAN TERITORIAL;2020;Taskap yang dibuat dengan Judul 142 OPTIMALISASI PERAN BABINSA PERKOTAAN DALAM MELAKSANAKAN PEMBINAAN TERITORIAL.;16/03/23 03.37
1471;3024;145 OPTIMALISASI PERAN KOREM 132 TDL DALAM PENANGGULANGAN BENCANA ALAM;2020;Taskap yang dibuat dengan Judul 145 OPTIMALISASI PERAN KOREM 132 TDL DALAM PENANGGULANGAN BENCANA ALAM.;16/03/23 03.38
1845;3024;91 OPTIMALISASI PELAKSANAAN TUGAS KODIM 0706 TEMANGGUNG DALAM TANGGAP DARURAT;2020;Taskap yang dibuat dengan Judul 91 OPTIMALISASI PELAKSANAAN TUGAS KODIM 0706 TEMANGGUNG DALAM TANGGAP DARURAT.;16/03/23 03.39
1722;3024;370 OPTIMALISASI SATUAN BENGKEL PUSAT PERALATAN DITPALAD GUNA MENINGKATKAN PEMELIHARAAN;2020;Taskap yang dibuat dengan Judul 370 OPTIMALISASI SATUAN BENGKEL PUSAT PERALATAN DITPALAD GUNA MENINGKATKAN PEMELIHARAAN.;16/03/23 03.40
4297;3042;"Obrolan Nusantara: Menyambut Indonesia""""";2012;Udara politik di Indonesia semakin pengab dari waktu ke waktu. Rakyat menjadi kehilangan harapan untuk dapat menggapai hidup yang lebih sejahtera. Hampir semua lembaga publik sudah tidak dapat dipercaya.;16/03/23 09.58
1363;3042;10 SECRETS OF SUCCESSFUL LEADERS;2007;10 Secrets of Successful Leaders akan mengubah cara Anda berpikir tentang karier Anda  dan menunjukkan kepada Anda bagaimana menjadi pemimpin perusahaan yang dapat mendaki tangga sejauh yang Anda inginkan.;16/03/23 09.58
4481;3042;10 November 45 Mengapa Inggris Membom Surabaya;2001;Meneliti kembali peristiwa pemboman Surabaya oleh Inggris mulai 10 November 1945 perlu dilakukan untuk meluruskan penulisan sejarah perjuangan Indonesia mencapai kemerdekaan.;16/03/23 10.10
2597;3042;100 HIKMAH RAMADHAN;2012;"Manusia dalam hidupnya menghadapi dua macam rayuan yang dapat menjerumuskan  setan dan nafsunya. Dalam konteks Ramadhan kita ingat sabda Nabi  Di bulan Ramadhan setan terbelenggu."" Tapi ternyata kedurhakaan masih ada. Penyebabnya pastilah nafsu manusia sendiri  yang puasanya tidak mampu mengendalikan nafsunya.""";16/03/23 10.11
5654;3042;100 Kebiasaan Orang Sukses;2019;Buku ini memuat panduan untuk mewujudkan semua impian Anda  dari impian luar biasa yang ambisius hingga impian sederhana yang bermakna. Setiap babnya mengandung suatu pemikiran baru yang akan membantu Anda mempelajari serta mengoptimalkan pola pikir dan kebiasaan yang Anda perlukan untuk sukses dalam pekerjaan dan kehidupan.;16/03/23 10.11
